OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
432,16717,658,22.33036,114.17585,FA PO VILLA,12/1/1966 0:00,0,3283.6,1094.5,4378.1,4,58,60900,0.9,0,0,0,1,0,836162,821260,Sham Shui Po,*
434,13180,698,22.31864,114.1773,CRYSTAL COURT,7/1/1967 0:00,0,9360.6,936.1,10296.7,21,57,35000,1,1,0,0,1,0,836318,819969,Kowloon City,*
436,9650,487,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
438,10246,487,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
439,8294,516,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
440,8977,479,22.31777,114.21628,TING YIP MANSION,5/1/1972 0:00,0,464,275.6,739.6,6,52,21250,0.3,0,0,0,0,0,840327,819865,Kwun Tong,*
441,9229,519,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
442,8755,434,22.33418,114.1621,NO SPECIFIC NAME,7/1/1968 0:00,0,2475.5,1336.9,3812.4,11,56,19000,0.4,1,0,0,1,0,834746,821680,Sham Shui Po,*
444,8481,507,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
447,8875,507,22.33631,114.19493,SAN PO KONG MANSION,10/1/1967 0:00,0,26878,11295.9,38173.9,20,57,16500,0.7,1,2,0,1,0,838128,821917,Wong Tai Sin,***
455,13143,913,22.3361,114.13733,NO SPECIFIC NAME,12/1/1968 0:00,0,12393.1,694.4,13087.5,21,56,45000,0.3,1,0,0,0,1,832190,821892,Sham Shui Po,*
456,10599,868,22.33628,114.13785,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832243,821917,Sham Shui Po,*
457,9964,853,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
458,11019,579,22.33695,114.13859,MEI FOO SUN CHUEN STAGE I,3/1/1969 0:00,0,11691.1,0,11691.1,19,56,45000,0.3,1,0,0,0,1,832323,821982,Sham Shui Po,*
459,9001,1022,22.3361,114.13733,NO SPECIFIC NAME,12/1/1968 0:00,0,12393.1,694.4,13087.5,21,56,45000,0.3,1,0,0,0,1,832190,821892,Sham Shui Po,*
460,8762,913,22.3364,114.13741,NO SPECIFIC NAME,10/1/1968 0:00,0,13916.8,0,13916.8,21,56,45000,0.2,1,0,0,0,1,832205,821927,Sham Shui Po,*
461,10021,918,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
465,10653,704,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
466,9302,946,22.33602,114.13772,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832230,821886,Sham Shui Po,*
467,8344,719,22.33699,114.13769,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832232,821992,Sham Shui Po,*
468,13301,827,22.33676,114.13761,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.2,1,0,0,0,1,832222,821968,Sham Shui Po,*
469,13230,907,22.33628,114.13785,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832243,821917,Sham Shui Po,*
470,10780,974,22.33602,114.13772,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832230,821886,Sham Shui Po,*
473,10969,629,22.33719,114.13781,MEI FOO SUN CHUEN STAGE I,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832254,822010,Sham Shui Po,*
474,10303,856,22.3364,114.13741,NO SPECIFIC NAME,10/1/1968 0:00,0,13916.8,0,13916.8,21,56,45000,0.2,1,0,0,0,1,832205,821927,Sham Shui Po,*
475,10103,485,22.33708,114.13807,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8644,0,8644,20,56,45000,0.05,1,0,0,0,1,832271,822001,Sham Shui Po,*
476,14510,827,22.33666,114.13846,MEI FOO SUN CHUEN STAGE I,4/1/1969 0:00,0,9998.2,0,9998.2,20,55,45000,0.3,1,0,0,0,1,832309,821953,Sham Shui Po,*
477,10640,827,22.33676,114.13761,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.2,1,0,0,0,1,832222,821968,Sham Shui Po,*
478,10984,701,22.33698,114.13829,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8997.9,0,8997.9,19,56,45000,0.2,1,0,0,0,1,832291,821990,Sham Shui Po,*
479,10798,639,22.33698,114.13829,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8997.9,0,8997.9,19,56,45000,0.2,1,0,0,0,1,832291,821990,Sham Shui Po,*
480,11864,885,22.3364,114.13741,NO SPECIFIC NAME,10/1/1968 0:00,0,13916.8,0,13916.8,21,56,45000,0.2,1,0,0,0,1,832205,821927,Sham Shui Po,*
481,12173,460,22.33695,114.13859,MEI FOO SUN CHUEN STAGE I,3/1/1969 0:00,0,11691.1,0,11691.1,19,56,45000,0.3,1,0,0,0,1,832323,821982,Sham Shui Po,*
482,10826,859,22.3364,114.13741,NO SPECIFIC NAME,10/1/1968 0:00,0,13916.8,0,13916.8,21,56,45000,0.2,1,0,0,0,1,832205,821927,Sham Shui Po,*
483,9656,787,22.3361,114.13733,NO SPECIFIC NAME,12/1/1968 0:00,0,12393.1,694.4,13087.5,21,56,45000,0.3,1,0,0,0,1,832190,821892,Sham Shui Po,*
484,10033,885,22.3364,114.13741,NO SPECIFIC NAME,10/1/1968 0:00,0,13916.8,0,13916.8,21,56,45000,0.2,1,0,0,0,1,832205,821927,Sham Shui Po,*
485,10352,454,22.33708,114.13807,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8644,0,8644,20,56,45000,0.05,1,0,0,0,1,832271,822001,Sham Shui Po,*
486,12091,827,22.33676,114.13761,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.2,1,0,0,0,1,832222,821968,Sham Shui Po,*
487,11883,446,22.33708,114.13807,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8644,0,8644,20,56,45000,0.05,1,0,0,0,1,832271,822001,Sham Shui Po,*
488,11512,886,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
489,11331,706,22.33719,114.13781,MEI FOO SUN CHUEN STAGE I,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832254,822010,Sham Shui Po,*
490,11428,700,22.33666,114.13846,MEI FOO SUN CHUEN STAGE I,4/1/1969 0:00,0,9998.2,0,9998.2,20,55,45000,0.3,1,0,0,0,1,832309,821953,Sham Shui Po,*
492,9286,827,22.33719,114.13781,MEI FOO SUN CHUEN STAGE I,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832254,822010,Sham Shui Po,*
494,11714,700,22.33666,114.13846,MEI FOO SUN CHUEN STAGE I,4/1/1969 0:00,0,9998.2,0,9998.2,20,55,45000,0.3,1,0,0,0,1,832309,821953,Sham Shui Po,*
495,12672,868,22.33628,114.13785,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832243,821917,Sham Shui Po,*
497,11233,997,22.33602,114.13772,MEI FOO SUN CHUEN STAGE I,7/1/1969 0:00,0,24163.7,0,24163.7,21,55,45000,0.3,1,0,0,0,1,832230,821886,Sham Shui Po,*
499,10675,918,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
500,11494,696,22.33644,114.13834,MEI FOO SUN CHUEN STAGE I,4/1/1969 0:00,0,10396.1,0,10396.1,20,55,45000,0.3,1,0,0,0,1,832298,821931,Sham Shui Po,*
501,11331,706,22.33699,114.13769,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832232,821992,Sham Shui Po,*
503,11774,603,22.33676,114.13761,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.2,1,0,0,0,1,832222,821968,Sham Shui Po,*
504,12005,758,22.34369,114.17745,CHERMAIN HEIGHTS BLOCK II,10/1/1969 0:00,0,11262.3,0,11262.3,14,55,78160,1.5,0,0,0,1,0,836327,822734,Kowloon City,*
505,10920,467,22.33698,114.13829,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8997.9,0,8997.9,19,56,45000,0.2,1,0,0,0,1,832291,821990,Sham Shui Po,*
506,12661,853,22.33608,114.13815,MEI FOO SUN CHUEN STAGE I,6/1/1969 0:00,0,13852.8,0,13852.8,21,55,45000,0.3,1,0,0,0,1,832281,821889,Sham Shui Po,*
507,12641,617,22.33644,114.13834,MEI FOO SUN CHUEN STAGE I,4/1/1969 0:00,0,10396.1,0,10396.1,20,55,45000,0.3,1,0,0,0,1,832298,821931,Sham Shui Po,*
508,10166,480,22.32973,114.16406,PO CHEUNG BUILDING,8/1/1969 0:00,0,2025.5,1054.3,3079.8,13,55,23210,0.1,1,1,0,1,0,834949,821186,Sham Shui Po,**
509,8071,446,22.33025,114.16332,MAN YUI BUILDING,6/1/1969 0:00,0,2740.4,295.9,3036.3,13,55,17550,0.05,1,1,0,1,0,834872,821243,Sham Shui Po,**
510,11473,706,22.33699,114.13769,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832232,821992,Sham Shui Po,*
512,9895,480,22.32973,114.16406,PO CHEUNG BUILDING,8/1/1969 0:00,0,2025.5,1054.3,3079.8,13,55,23210,0.1,1,1,0,1,0,834949,821186,Sham Shui Po,**
513,14454,761,22.34369,114.17745,CHERMAIN HEIGHTS BLOCK II,10/1/1969 0:00,0,11262.3,0,11262.3,14,55,78160,1.5,0,0,0,1,0,836327,822734,Kowloon City,*
514,10681,719,22.33699,114.13769,NO SPECIFIC NAME,10/1/1968 0:00,0,25411.1,0,25411.1,20,56,45000,0.05,1,0,0,0,1,832232,821992,Sham Shui Po,*
515,12089,579,22.33695,114.13859,MEI FOO SUN CHUEN STAGE I,3/1/1969 0:00,0,11691.1,0,11691.1,19,56,45000,0.3,1,0,0,0,1,832323,821982,Sham Shui Po,*
516,9625,694,22.33708,114.13807,MEI FOO SUN CHUEN STAGE I,12/1/1968 0:00,0,8644,0,8644,20,56,45000,0.05,1,0,0,0,1,832271,822001,Sham Shui Po,*
526,10642,996,22.32518,114.1787,DOMINION COURT,4/1/1970 0:00,0,4992.7,0,4992.7,12,54,114910,1,1,0,0,1,0,836455,820684,Kowloon City,*
531,8841,803,22.34202,114.19683,TROPICANA GARDENS BLOCK 1,9/1/1985 0:00,600,24765,10107.9,34872.9,30,39,34000,0.2,1,0,0,0,0,838328,822551,Wong Tai Sin,*
532,12048,996,22.32518,114.1787,DOMINION COURT,4/1/1970 0:00,0,4992.7,0,4992.7,12,54,114910,1,1,0,0,1,0,836455,820684,Kowloon City,*
534,10793,996,22.32518,114.1787,DOMINION COURT,4/1/1970 0:00,0,4992.7,0,4992.7,12,54,114910,1,1,0,0,1,0,836455,820684,Kowloon City,*
545,11345,996,22.32518,114.1787,DOMINION COURT,4/1/1970 0:00,0,4992.7,0,4992.7,12,54,114910,1,1,0,0,1,0,836455,820684,Kowloon City,*
551,10956,1077,22.34329,114.17712,HAMBURG VILLA,6/1/1970 0:00,0,4107.4,225.8,4333.2,5,54,78160,1,0,0,0,1,0,836289,822695,Kowloon City,*
556,9448,635,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
557,10218,685,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
560,9090,484,22.31693,114.22514,MORNING STAR MANSION,11/1/1970 0:00,0,5433.4,864.9,6298.3,17,54,16490,0.8,1,0,0,1,0,841241,819772,Kwun Tong,*
565,9251,454,22.34351,114.19723,ON LEE BUILDING,11/1/1970 0:00,0,7789.5,4041.3,11830.8,21,54,25000,0.4,1,0,0,0,0,838363,822712,Wong Tai Sin,*
566,9043,575,22.31377,114.22832,MOONWAY MANSION BLOCK A-F,11/1/1970 0:00,0,8475.8,0,8475.8,13,54,27550,0.6,1,0,0,1,0,841569,819423,Kwun Tong,*
568,13220,590,22.31818,114.17418,CHAMPION HOUSE,6/1/1971 0:00,0,7865.8,522.6,8388.4,23,53,30000,0.6,1,0,0,1,0,835990,819910,Kowloon City,*
569,10000,630,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
570,11811,635,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
571,11968,635,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
572,10518,637,22.33688,114.13901,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,8343.3,0,8343.3,19,53,45000,0.2,1,0,0,0,1,832368,821978,Sham Shui Po,*
576,9883,517,22.30643,114.18601,LUX THEATRE BUILDING BLOCK A,3/1/1971 0:00,0,16421,4637.8,21058.8,16,54,19800,0.3,1,2,0,1,0,837207,818614,Kowloon City,***
578,9063,491,22.32693,114.16227,WING MING BUILDING,2/1/1967 0:00,0,2360.6,747.2,3107.8,14,58,16190,0.4,1,1,0,1,0,834763,820878,Sham Shui Po,**
579,9297,484,22.31693,114.22514,MORNING STAR MANSION,11/1/1970 0:00,0,5433.4,864.9,6298.3,17,54,16490,0.8,1,0,0,1,0,841241,819772,Kwun Tong,*
580,10796,741,22.31818,114.17418,CHAMPION HOUSE,6/1/1971 0:00,0,7865.8,522.6,8388.4,23,53,30000,0.6,1,0,0,1,0,835990,819910,Kowloon City,*
583,9164,491,22.32693,114.16227,WING MING BUILDING,2/1/1967 0:00,0,2360.6,747.2,3107.8,14,58,16190,0.4,1,1,0,1,0,834763,820878,Sham Shui Po,**
585,8870,620,22.31377,114.22832,MOONWAY MANSION BLOCK A-F,11/1/1970 0:00,0,8475.8,0,8475.8,13,54,27550,0.6,1,0,0,1,0,841569,819423,Kwun Tong,*
586,13864,590,22.31818,114.17418,CHAMPION HOUSE,6/1/1971 0:00,0,7865.8,522.6,8388.4,23,53,30000,0.6,1,0,0,1,0,835990,819910,Kowloon City,*
587,9868,456,22.32785,114.15968,WING KEE MANSION,3/1/1971 0:00,0,2224.6,620.9,2845.5,9,54,16270,0.4,1,1,1,1,0,834495,820982,Sham Shui Po,**
589,9977,872,22.33579,114.13886,MEI FOO SUN CHUEN STAGE II,11/1/1971 0:00,0,12158.8,0,12158.8,21,53,45000,0.4,1,0,0,0,1,832348,821858,Sham Shui Po,*
591,9051,959,22.33552,114.13944,MEI FOO SUN CHUEN STAGE II,1/1/1972 0:00,0,12363.6,0,12363.6,21,53,45000,0.3,1,0,0,0,1,832412,821833,Sham Shui Po,*
592,9390,410,22.31327,114.22866,MAN FUK BUILDING,6/1/1970 0:00,0,15620.6,0,15620.6,15,54,27550,0.5,1,0,0,1,0,841614,819370,Kwun Tong,*
593,10738,501,22.31327,114.22866,MAN FUK BUILDING,6/1/1970 0:00,0,15620.6,0,15620.6,15,54,27550,0.5,1,0,0,1,0,841614,819370,Kwun Tong,*
595,9926,680,22.33566,114.13915,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,11838.1,0,11838.1,21,53,45000,0.3,1,0,0,0,1,832378,821845,Sham Shui Po,*
596,10188,638,22.33665,114.13955,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,9936.2,0,9936.2,20,53,45000,0.05,1,0,0,0,1,832425,821952,Sham Shui Po,*
597,10764,929,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
598,10075,931,22.33542,114.13901,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,12138.3,0,12138.3,20,53,45000,0.3,1,0,0,0,1,832369,821815,Sham Shui Po,*
599,16045,698,22.34249,114.18065,WELCOME GARDENS BLOCK 1,11/1/1971 0:00,0,5267.9,0,5267.9,9,53,58760,1,1,0,0,0,0,836657,822602,Kowloon City,*
604,13707,766,22.31889,114.17786,HARRISON COURT PHASE III,9/1/1971 0:00,0,13377.6,0,13377.6,21,53,52500,1.5,1,0,0,0,0,836369,819987,Kowloon City,*
610,10699,729,22.33552,114.13944,MEI FOO SUN CHUEN STAGE II,1/1/1972 0:00,0,12363.6,0,12363.6,21,53,45000,0.3,1,0,0,0,1,832412,821833,Sham Shui Po,*
611,9781,869,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
612,10383,626,22.33579,114.13886,MEI FOO SUN CHUEN STAGE II,11/1/1971 0:00,0,12158.8,0,12158.8,21,53,45000,0.4,1,0,0,0,1,832348,821858,Sham Shui Po,*
613,10526,779,22.33534,114.13993,MEI FOO SUN CHUEN STAGE III,6/1/1972 0:00,0,12219,0,12219,21,52,45000,0.3,1,0,0,0,1,832462,821809,Sham Shui Po,*
614,12757,533,22.33579,114.13886,MEI FOO SUN CHUEN STAGE II,11/1/1971 0:00,0,12158.8,0,12158.8,21,53,45000,0.4,1,0,0,0,1,832348,821858,Sham Shui Po,*
615,10128,622,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
616,10658,638,22.33642,114.1401,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,10013.1,0,10013.1,20,53,45000,0.05,1,0,0,0,1,832480,821928,Sham Shui Po,*
617,9645,705,22.33677,114.13928,MEI FOO SUN CHUEN STAGE II,5/1/1972 0:00,0,10046.6,0,10046.6,20,52,45000,0.05,1,0,0,0,1,832394,821964,Sham Shui Po,*
619,9110,708,22.33566,114.13915,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,11838.1,0,11838.1,21,53,45000,0.3,1,0,0,0,1,832378,821845,Sham Shui Po,*
620,11232,657,22.33493,114.14006,MEI FOO SUN CHUEN STAGE III,8/1/1972 0:00,0,11733.5,0,11733.5,21,52,45000,0.3,1,0,0,0,1,832475,821766,Sham Shui Po,*
622,11782,679,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
623,8666,600,22.33493,114.14006,MEI FOO SUN CHUEN STAGE III,8/1/1972 0:00,0,11733.5,0,11733.5,21,52,45000,0.3,1,0,0,0,1,832475,821766,Sham Shui Po,*
624,10609,705,22.33665,114.13955,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,9936.2,0,9936.2,20,53,45000,0.05,1,0,0,0,1,832425,821952,Sham Shui Po,*
625,9729,925,22.33542,114.13901,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,12138.3,0,12138.3,20,53,45000,0.3,1,0,0,0,1,832369,821815,Sham Shui Po,*
626,10791,695,22.33643,114.13913,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10875.1,270.2,11145.3,21,53,45000,0.3,1,0,0,0,1,832381,821928,Sham Shui Po,*
628,14335,572,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
630,10940,638,22.33653,114.13983,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,10537.5,0,10537.5,20,53,45000,0.05,1,0,0,0,1,832452,821943,Sham Shui Po,*
631,11475,976,22.33518,114.13952,MEI FOO SUN CHUEN STAGE III,5/1/1972 0:00,0,13821.7,0,13821.7,21,52,45000,0.3,1,0,0,0,1,832427,821789,Sham Shui Po,*
632,11061,678,22.33642,114.1401,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,10013.1,0,10013.1,20,53,45000,0.05,1,0,0,0,1,832480,821928,Sham Shui Po,*
633,12989,766,22.31889,114.17786,HARRISON COURT PHASE III,9/1/1971 0:00,0,13377.6,0,13377.6,21,53,52500,1.5,1,0,0,0,0,836369,819987,Kowloon City,*
636,9929,705,22.33653,114.13983,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,10537.5,0,10537.5,20,53,45000,0.05,1,0,0,0,1,832452,821943,Sham Shui Po,*
637,11722,743,22.33534,114.13993,MEI FOO SUN CHUEN STAGE III,6/1/1972 0:00,0,12219,0,12219,21,52,45000,0.3,1,0,0,0,1,832462,821809,Sham Shui Po,*
638,10330,968,22.33552,114.13944,MEI FOO SUN CHUEN STAGE II,1/1/1972 0:00,0,12363.6,0,12363.6,21,53,45000,0.3,1,0,0,0,1,832412,821833,Sham Shui Po,*
642,13909,532,22.33566,114.13915,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,11838.1,0,11838.1,21,53,45000,0.3,1,0,0,0,1,832378,821845,Sham Shui Po,*
644,12211,737,22.33534,114.13993,MEI FOO SUN CHUEN STAGE III,6/1/1972 0:00,0,12219,0,12219,21,52,45000,0.3,1,0,0,0,1,832462,821809,Sham Shui Po,*
645,10738,745,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
647,9836,976,22.33518,114.13952,MEI FOO SUN CHUEN STAGE III,5/1/1972 0:00,0,13821.7,0,13821.7,21,52,45000,0.3,1,0,0,0,1,832427,821789,Sham Shui Po,*
650,11097,820,22.33552,114.13944,MEI FOO SUN CHUEN STAGE II,1/1/1972 0:00,0,12363.6,0,12363.6,21,53,45000,0.3,1,0,0,0,1,832412,821833,Sham Shui Po,*
652,10233,684,22.33534,114.13993,MEI FOO SUN CHUEN STAGE III,6/1/1972 0:00,0,12219,0,12219,21,52,45000,0.3,1,0,0,0,1,832462,821809,Sham Shui Po,*
653,14751,766,22.31889,114.17786,HARRISON COURT PHASE III,9/1/1971 0:00,0,13377.6,0,13377.6,21,53,52500,1.5,1,0,0,0,0,836369,819987,Kowloon City,*
654,9100,767,22.33488,114.19638,HONG KEUNG MANSION BLOCK B,12/1/1971 0:00,0,12966.5,1230.2,14196.7,25,53,30000,0.8,0,0,0,0,0,0,0,Wong Tai Sin, 
655,12500,440,22.31327,114.22866,MAN FUK BUILDING,6/1/1970 0:00,0,15620.6,0,15620.6,15,54,27550,0.5,1,0,0,1,0,841614,819370,Kwun Tong,*
657,9356,823,22.33469,114.19624,HONG KEUNG MANSION BLOCK A,12/1/1971 0:00,0,12966.5,1230.2,14196.7,25,53,30000,0.9,1,0,0,1,0,838265,821737,Wong Tai Sin,*
659,11716,734,22.33566,114.13915,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,11838.1,0,11838.1,21,53,45000,0.3,1,0,0,0,1,832378,821845,Sham Shui Po,*
662,9702,638,22.33642,114.1401,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,10013.1,0,10013.1,20,53,45000,0.05,1,0,0,0,1,832480,821928,Sham Shui Po,*
666,10899,734,22.33566,114.13915,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,11838.1,0,11838.1,21,53,45000,0.3,1,0,0,0,1,832378,821845,Sham Shui Po,*
667,11950,733,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
668,10593,708,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
670,12058,481,22.33619,114.13902,MEI FOO SUN CHUEN STAGE II,5/1/1972 0:00,0,10036.5,0,10036.5,22,52,45000,0.3,1,0,0,0,1,832368,821901,Sham Shui Po,*
671,10996,853,22.33518,114.13952,MEI FOO SUN CHUEN STAGE III,5/1/1972 0:00,0,13821.7,0,13821.7,21,52,45000,0.3,1,0,0,0,1,832427,821789,Sham Shui Po,*
672,12097,982,22.33483,114.14033,MEI FOO SUN CHUEN STAGE III,8/1/1972 0:00,0,11212.8,0,11212.8,21,52,45000,0.3,1,0,0,0,1,832501,821753,Sham Shui Po,*
673,10374,694,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
675,9989,931,22.33542,114.13901,MEI FOO SUN CHUEN STAGE II,12/1/1971 0:00,0,12138.3,0,12138.3,20,53,45000,0.3,1,0,0,0,1,832369,821815,Sham Shui Po,*
676,13033,445,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
677,9798,745,22.33591,114.13856,MEI FOO SUN CHUEN STAGE II,9/1/1971 0:00,0,11712.2,0,11712.2,21,53,45000,0.4,1,0,0,0,1,832320,821873,Sham Shui Po,*
678,10086,694,22.33629,114.13873,MEI FOO SUN CHUEN STAGE II,3/1/1972 0:00,0,10793.6,0,10793.6,20,53,45000,0.3,1,0,0,0,1,832338,821915,Sham Shui Po,*
681,10869,460,22.33665,114.13955,MEI FOO SUN CHUEN STAGE II,2/1/1972 0:00,0,9936.2,0,9936.2,20,53,45000,0.05,1,0,0,0,1,832425,821952,Sham Shui Po,*
