OBJECTID,Join_Count,TARGET_FID,BUILDINGST,BUILDINGCS,OFFICIALBU,OFFICIAL00,NUMABOVEGR,NUMBASEMEN,TOPHEIGHT,BASEHEIGHT,GROSSFLOOR,Address_Chinese,Address_English,Date_of_Expiry,Date_of_Issue,Lift_No,Location_ID,GeometryLongitude,GeometryLatitude,ADDRES_OF_THE_BUILDING_IN_CHN,ADDRES_OF_THE_BUILDING_IN_ENG,CORPORATION_NUM,THE_INCORPORATED_OWNERS_OF_IN_CHN,THE_INCORPORATED_OWNERS_OF_IN_ENG,GeometryLongitude_1,GeometryLatitude_1,ADDRESS_E,SEARCH1_E,OP_YEAR,AGE,NSEARCH5_E,LATITUDE,LONGITUDE,lsbg_eng,ma_hh,FacilityID,Name,FromBreak,ToBreak,Shape_Leng_1,Shape_Area_12,LIFT,MANAGEMENT,INCOME,MTR_DISTANCE,Shape_Length,Shape_Area,SDU
240743,0,240743,146864,3616921460T20050430, , ,8,0,0,0,0,"九龍 又一村 達之路 又一村花園, 19 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 19",45797,45428,1,0907235-003,114.1759134,22.33218741,,,,,,,,19 FA PO ST VILLAGE GARDENS PHASE B,Sham Shui Po,1986,39,Residential/Composite,22.332197,114.1759431,268/35,106390,0,0.5 - 0.55,0.5,0.55,3.497986879,0.000535478,1,0,106390,0.55,107.3452912,307.3415629,0
240835,0,240835,142134,3617721692T20050430,Hazlemere, ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 63 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 63",45801,45419,1,1007645-005,114.175991,22.3342825,,,,,,,,63 FA PO ST VILLAGE GARDENS PHASE A HAZLEMERE,Sham Shui Po,1987,38,Residential/Composite,22.33427911,114.1760132,268/35,106390,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,106390,0.3,107.157676,305.3839323,0
240845,0,240845,143232,3617821505T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 21 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 21",45798,45428,1,0907235-005,114.1760007,22.33259378,,,,,,,,21 FA PO ST VILLAGE GARDENS PHASE B,Sham Shui Po,1986,39,Residential/Composite,22.33253649,114.1760277,268/35,106390,0,0.5 - 0.55,0.5,0.55,3.497986879,0.000535478,1,0,106390,0.55,134.3761781,463.7601937,0
240970,0,240970,140994,3618721796T20050430,InnoCentre,創新中心,7,2,0,0,0,九龍 九龍塘 達之路 72號 創新中心,"INNOCENTRE, 72 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",45942,45569,3,0510882-001,114.1760881,22.33522168,,,,,,,,72 TAT CHEE AVE INNOCENTRE,Sham Shui Po,1994,31,Office/Commercial,22.33534896,114.1761309,268/02 and 268/30-31,94460,0,0.2 - 0.25,0.2,0.25,3.492879366,0.000545458,1,0,94460,0.25,279.7159283,3744.29151,0
240992,0,240992,149354,3618921624T20050430,Lyndhurst, ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 49 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 49",45800,45419,1,1007645-001,114.1761075,22.33366842,,,,,,,,49 FA PO ST VILLAGE GARDENS PHASE A LYNDHURST,Sham Shui Po,1987,38,Residential/Composite,22.3336879,114.1761436,268/35,106390,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,0,106390,0.4,105.9430332,316.1699711,0
241071,0,241071,145689,3619421671T20050430,Mayfield, ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 61 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 61",45801,45419,1,1007645-003,114.176156,22.33409286,,,,,,,,61 FA PO ST VILLAGE GARDENS PHASE A MAYFIELD,Sham Shui Po,1987,38,Residential/Composite,22.33409427,114.1761673,268/35,106390,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,106390,0.3,104.9205672,312.3208328,0
241133,0,241133,142013,3619921709T20050430,Woodstock, ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 67 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 67",45804,45419,1,1007645-009,114.1762046,22.33443602,,,,,,,,67 FA PO ST VILLAGE GARDENS PHASE A WOODSTOCK,Sham Shui Po,1987,38,Residential/Composite,22.33446659,114.1761985,268/35,106390,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,106390,0.3,103.0602011,316.3461471,0
241297,0,241297,137072,3621121400T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 28 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 28",46076,45691,1,0607835-001,114.1763211,22.33164557,,,,,,,,28 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.33165686,114.1763332,268/35,106390,0,0.6 - 0.65,0.6,0.65,3.329258115,0.000489656,1,0,106390,0.65,114.2582092,315.4013649,0
241456,0,241456,133521,3622321423T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 30 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 30",46076,45691,1,0607835-003,114.1764376,22.33185328,,,,,,,,30 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.3318561,114.1764448,268/35,106390,0,0.6 - 0.65,0.6,0.65,3.329258115,0.000489656,1,0,106390,0.65,114.6756934,324.3448033,0
241473,0,241473,143279,3622421494T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 36 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 36",46079,45691,1,0607835-007,114.1764473,22.33249445,,,,,,,,36 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.33250376,114.1764542,268/35,106390,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,0,106390,0.6,113.659953,310.899179,0
241506,0,241506,146806,3622721470T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 34 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 34",46079,45698,1,0607835-005,114.1764764,22.33227771,,,,,,,,34 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.33228957,114.1764816,268/35,106390,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,0,106390,0.6,113.5772966,319.0628845,0
241507,0,241507,153817,3622721540T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 40 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 40",46080,45691,1,0607835-009,114.1764764,22.33290986,,,,,,,,40 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.33291748,114.1764909,268/35,106390,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,0,106390,0.5,117.3743232,323.0842674,0
241556,0,241556,149305,3623021589T20050430, , ,9,0,0,0,0,"九龍 又一村 達之路 又一村花園, 44 座","VILLAGE GARDENS,  TAT CHEE AVENUE, YAU YAT TSUEN, KOWLOON, BLOCK 44",46080,45691,1,0607835-011,114.1765055,22.33335235,,,,,,,,48 FA PO ST VILLAGE GARDENS PHASE C,Sham Shui Po,1987,38,Residential/Composite,22.33356655,114.1765173,268/35,106390,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,0,106390,0.45,240.6135526,782.441568,0
243386,0,243386,138522,3382222285T20050511,Federal Mansion Block B,聯邦閣Ｂ座,8,0,0,0,0,九龍 長沙灣 青山道 467號 聯邦閣,"FEDERAL MANSION, 467 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45899,45497,3,0106259-003,114.1531301,22.3396359,九龍褔榮街544-560號及青山道463-471號,"544-560 Fuk Wing Street &463-471 Castle Peak Road, Kowloon",1710,聯邦閣,FEDERAL MANSION,114.15306,22.3397,548 FUK WING ST FEDERAL MANSION BLK B,Sham Shui Po,1981,44,Residential/Composite,22.33963309,114.1531336,261/24,28380,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,28380,0.45,100.8908812,291.8297871,0
243471,0,243471,138405,3382822312T20050510,Mei Kei Mansion,美奇大廈,11,0,0,0,0,九龍 長沙灣 青山道 461號 美奇大廈,"MEI KEI MANSION, 461 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45960,45565,1,0507806-001,114.1531883,22.33987974,九龍青山道457-463號及元州街501號,"457-463 Castle Peak Road &501 Un Chau Street, Kowloon",3319,美奇大廈,MEI KEI MANSION,114.15321,22.33986,501 UN CHAU ST MEI KEI MANSION,Sham Shui Po,1984,41,Residential/Composite,22.33987909,114.1531638,261/24,28380,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,1,28380,0.5,91.64379264,218.1323784,0
243651,0,243651,397623,3384222265T20180906,The Amused,喜遇,0,0,0,0,0,九龍 深水埗 福榮街 538號 喜遇,"THE AMUSED, 538 FUK WING STREET, SHAM SHUI PO, KOWLOON",45750,45371,1,0413342-001,114.1533437,22.33944629,,,,,,,,536/540 FUK WING ST,Sham Shui Po,2018,7,Residential/Composite,22.33948817,114.153334,261/24,28380,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,0,28380,0.4,65.73106726,210.793677,0
243669,0,243669,138453,3384322303T20050430,Hoover Mansion,靄華大廈,11,0,0,0,0,九龍 長沙灣 元州街 493號 至497號 靄華大廈,"HOOVER MANSION, 493-497 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",46059,45671,1,070492A-001,114.153334,22.33979848,九龍元洲街493-497號,"493-497 Un Chau Street, Kowloon",1667,靄華大廈,HOOVER MANSION,114.15333,22.3398,493/499 UN CHAU ST HOOVER MANSION,Sham Shui Po,1978,47,Residential/Composite,22.33978239,114.1533132,261/24,28380,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,28380,0.45,56.0362107,162.82327,0
243784,0,243784,134837,3385122362T20050430,Hong Lee Building,康利大廈,0,0,0,0,0,九龍 長沙灣 青山道 444號 至450號 康利大廈,"HONG LEE BUILDING, 444-450 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45977,45595,1,0905119-001,114.1534115,22.3403313,九龍青山道444-450號,"444-450 Castle Peak Road, Kowloon",1999,康利大廈,HONG LEE BUILDING,114.15341,22.34033,444/450 CASTLE PEAK RD HONG LEE BUILDING,Sham Shui Po,1979,46,Residential/Composite,22.3403385,114.1534119,261/16,14240,0,0.5 - 0.55,0.5,0.55,3.497986879,0.000535478,1,1,14240,0.55,89.92198534,375.9503591,0
243860,0,243860,141995,3385621700T20050430,Hoi Ping Chamber of Commerce Primary School,旅港開平商會學校,0,0,0,0,0,九龍 荔枝角 荔枝角道 700號 旅港開平商會學校,"HOI PING CHAMBER OF COMMERCE PRIMARY SCHOOL, 700 LAI CHI KOK ROAD, LAI CHI KOK, KOWLOON",45963,45564,1,0412767-001,114.1534611,22.33435306,,,,,,,,700 LAI CHI KOK RD HOI PING CHAMBER OF COMMERCE PRIMARY SCHOOL,Sham Shui Po,1965,60,Others,22.3343889,114.1534432,264/17-19,14490,0,0.2 - 0.25,0.2,0.25,3.492879366,0.000545458,1,0,14490,0.25,168.1720685,780.8997164,0
243879,0,243879,138476,3385722289T20050430,Fu Chau Building,富洲大廈,0,0,0,0,0,九龍 長沙灣 元州街 485號 至491號 富洲大廈,"FU CHAU BUILDING, 485-491 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",45924,45562,1,0606049-001,114.1534699,22.33967207,九龍元州街485-491號,"485-491 Un Chau Street, Kowloon",2021,富洲大廈,FU CHAU BUILDING,114.15346,22.33967,489/491 UN CHAU ST FU CHAU BUILDING,Sham Shui Po,1980,45,Residential/Composite,22.33967916,114.1534668,261/24,28380,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,28380,0.45,88.43013055,486.5856208,0
243965,0,243965,127910,3386222251T20050430,Hung Shun Chun Building,孔淑珍樓,6,0,0,0,0,九龍 深水埗 福榮街 520號 至530號 孔淑珍樓,"HUNG SHUK CHUN BUILDING, 520-530 FUK WING STREET, SHAM SHUI PO, KOWLOON",46045,45691,1,0812553-001,114.1535185,22.33932892,九龍褔榮街520-530號,"520-530 Fuk Wing Street, Kowloon",5845,孔淑珍樓,HUNG SHUK CHUN BUILDING,114.15354,22.33933,520/530 FUK WING ST HUNG SHUK CHUN BUILDING,Sham Shui Po,1973,52,Residential/Composite,22.3393346,114.1535362,261/24,28380,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,28380,0.45,106.8770207,557.7588095,0
244084,0,244084,137663,3386922330T20050430,Green Court,青華閣,0,0,0,0,0,九龍 深水埗 元州街 498號 青華閣,"GREEN COURT, 498 UN CHAU STREET, SHAM SHUI PO, KOWLOON",45801,45404,1,0408883-001,114.1535863,22.34004234,九龍元州街498號,"498 Un Chau Street, Kowloon",5870,青華閣,GREEN COURT,114.15358,22.34004,498 UN CHAU ST GREEN COURT,Sham Shui Po,1989,36,Residential/Composite,22.34003105,114.153583,261/25,26270,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,1,26270,0.5,77.78149013,374.5698288,0
244172,0,244172,127819,3387522275T20050430,Shiu Hang Building,紹恒大廈,9,0,0,0,0,九龍 長沙灣 元州街 477號 至483號,"477-483 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",46101,45691,1,0604429-001,114.1536446,22.33954567,九龍元州街477-483號,"477-483 Un Chau Street, Kowloon",5844,紹恒大廈,SHIU HANG BUILDING,114.15364,22.33954,477/483 UN CHAU ST SHIU HANG BUILDING,Sham Shui Po,1976,49,Residential/Composite,22.33955032,114.1536355,261/24,28380,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,28380,0.45,84.85988427,198.4469734,0
244215,0,244215,120189,3387821973T20050430,Trade Square,貿易廣場,8,0,0,0,0,九龍 深水埗 長沙灣道 681號 貿易廣場,"TRADE SQUARE, 681 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON",45737,45371,7,1009311-001,114.1536742,22.33681844,,,,,,,,681 CHEUNG SHA WAN RD TRADE SQUARE,Sham Shui Po,1989,36,Office/Commercial,22.33681054,114.1537094,264/17-19,14490,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,0,14490,0.2,219.232411,3202.215512,0
244312,0,244312,396562,3388520905T20180705,Cullinan West Tower 5,匯璽第５座,45,0,181.75,0,0,九龍 深水埗 深旺道 28號 匯璽 海鑽匯,"CULLINAN WEST, OCEAN SKY MANSION, 28 SHAM MONG ROAD, SHAM SHUI PO, KOWLOON",45814,45436,R9,0613239-001,114.1538214,22.3274086,,,,,,,,"Phase 3, 28 SHAM MONG RD, SHAM SHUI PO, KOWLOON",Sham Shui Po,2017,8,Residential/Composite,22.32716444,114.1537686,255/16,64670,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,0,64670,0.05,202.0302179,856.6115734,0
244328,0,244328,134029,3388622396T20050430,Hong Fai Building Block B,康輝大廈Ｂ座,29,0,0,0,0,"九龍 深水埗 永康街 64號 至68號 康輝大廈, B 座","HONG FAI BUILDING, 64-68 WING HONG STREET, SHAM SHUI PO, KOWLOON, BLOCK B",46040,45645,1,0906751-001,114.1537512,22.34063838,,,,,,,,62C WING HONG ST HONG FAI BUILDING BLK B,Sham Shui Po,1984,41,Residential/Composite,22.3406518,114.1537599,261/17-18,29140,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,0,29140,0.6,95.74542152,248.206554,0
244352,1,244352,137637,3388722340T20050430,Cheong Lee Building,祥利大廈,13,0,0,0,0,九龍 長沙灣 青山道 443號 至445號 祥利大廈,"CHEUNG LEE BUILDING, 443-445 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45801,45432,1,1004565-001,114.153761,22.34013267,九龍青山道443-445 號,"443-445 Castle Peak Road, Kowloon",1402,青山道祥利大廈,"CHEONG LEE BUILDING, CASTEL PEAK ROAD",114.15376,22.34013,443/445 CASTLE PEAK RD CHEONG LEE BUILDING,Sham Shui Po,1977,48,Office/Commercial,22.34014716,114.1537831,261/25,26270,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,1,26270,0.5,57.4051206,134.1305661,1
244478,0,244478,131520,3389522223T20050430,Easey Building,依時大廈,9,0,0,0,0,九龍 深水埗 福榮街 512號 至518號 依時大廈,"EASEY BUILDING, 512-518 FUK WING STREET, SHAM SHUI PO, KOWLOON",46058,45658,1,0106283-001,114.1538389,22.33907611,九龍褔榮街512號,"512 Fuk Wing Street, Kowloon",3693,依時大廈,EASEY BUILDING,114.15387,22.33906,512 FUK WING ST EASEY BUILDING,Sham Shui Po,1981,44,Residential/Composite,22.33909608,114.1538486,"264/01-05, 264/09-11, 264/13-15 and 264/68",22100,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,22100,0.35,65.27392235,215.6416464,0
244492,0,244492,152638,3389621717T20050430,Immanuel Baptist Church Au Shue Hung Social Service Building,以馬內利浸信會區樹洪社會服務大樓,4,0,0,0,0,九龍 長沙灣 幸福街 1號 以馬內利浸信會,"IMMANUEL BAPTIST CHURCH, 1 FORTUNE STREET, CHEUNG SHA WAN, KOWLOON",46011,45616,1,0809225-001,114.1538493,22.33450664,,,,,,,,1 FORTUNE ST IMMANUEL BAPTIST CHURCH AH SHUE HUNG SOCIAL SERVICE BUILDING,Sham Shui Po,1991,34,Others,22.33453091,114.1538396,264/17-19,14490,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,0,14490,0.2,129.1745474,803.8012754,0
244573,0,244573,135090,3390222167T20050430,Cheung Sha Wan Catholic Secondary School,長沙灣天主教英文中學,0,0,0,0,0,九龍 長沙灣 福榮街 533號 長沙灣天主教英文中學,"CHEUNG SHA WAN CATHOLIC SECONDARY SCHOOL, 533 FUK WING STREET, CHEUNG SHA WAN, KOWLOON",45916,45544,1,0902608-002,114.1539069,22.33857041,,,,,,,,533 FUK WING ST CHEUNG SHA WAN CATHOLIC SECONDARY SCHOOL,Sham Shui Po,1970,55,Others,22.33850323,114.1538544,"264/01-05, 264/09-11, 264/13-15 and 264/68",22100,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,0,22100,0.35,332.6860153,1833.875916,0
244681,0,244681,131574,3391022215T20050430,Wing Fat Court,榮發閣,0,0,0,0,0,九龍 長沙灣 福榮街 505號 至510號,"505-510 FUK WING STREET, CHEUNG SHA WAN, KOWLOON",45872,45485,1,0109746-001,114.1539845,22.33900388,九龍褔榮街506-510號,"506-510 Fuk Wing Street, Kowloon",4729,榮發閣,WING FAT COURT,114.15397,22.33899,508 FUK WING ST WING FAT COURT,Sham Shui Po,1990,35,Residential/Composite,22.33900426,114.1539882,"264/01-05, 264/09-11, 264/13-15 and 264/68",22100,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,22100,0.35,51.81164726,132.8803917,0
244744,0,244744,127992,3391422246T20050430,Cheung Wah Court,昌華閣,13,0,0,0,0,九龍 長沙灣 元州街 471號 昌華閣,"CHEUNG WAH COURT, 471 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",45828,45450,1,0409766-001,114.1540233,22.33928384,九龍昌華街20號元州街471號,"20 Cheung Wah Street,471 Un Chau Street, Kowloon",3850,昌華閣,CHEUNG WAH COURT,114.15402,22.33928,471 UN CHAU ST CHEUNG WAH COURT,Sham Shui Po,1992,33,Residential/Composite,22.3392729,114.1540365,"264/01-05, 264/09-11, 264/13-15 and 264/68",22100,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,22100,0.35,95.47480312,221.309908,0
244825,0,244825,134044,3392022395T20050430,Yee King Court,怡景閣,26,0,0,0,0,九龍 深水埗 順寧道 513號 至521號 怡景閣,"YEE KING COURT, 513-521 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",45969,45562,1,1011375-001,114.1540813,22.3406294,九龍順寧道513-521號,"513-521 Shun Ning Road, Kowloon",6036,怡景閣,YEE KING COURT,114.15408,22.34062,513/521 SHUN NING RD YEE KING COURT,Sham Shui Po,1998,27,Residential/Composite,22.3406615,114.1541411,261/17-18,29140,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,1,29140,0.6,68.23970463,186.5047372,0
244855,0,244855,138385,3392222314T20050430,Florence Plaza,富華廣場,0,0,0,0,0,九龍 長沙灣 昌華街 23號 富華廣場,"FLORENCE PLAZA, 23 CHEUNG WAH STREET, CHEUNG SHA WAN, KOWLOON",46029,45643,4,121120A-001,114.1541008,22.33989793,,,,,,,,23 CHEUNG WAH ST FLORENCE PLAZA,Sham Shui Po,1997,28,Residential/Composite,22.3399003,114.1540949,261/25,26270,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,0,26270,0.5,118.6346878,295.6688597,0
244951,0,244951,134828,3393022362T20050430,Chou Chong Commercial Building,秋創商業大廈,10,1,0,0,0,九龍 長沙灣 青山道 422號 至428號 秋創商業大廈,"CHOU CHONG COMMERCIAL BUILDING, 422-428 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45858,45482,1,1205218-001,114.1541784,22.34033141,,,,,,,,422/428 CASTLE PEAK RD CHOU CHONG COMMERCIAL BUILDING,Sham Shui Po,1978,47,Office/Commercial,22.34033918,114.1541868,261/17-18,29140,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,0,29140,0.6,80.19807927,400.9265576,0
245002,0,245002,127837,3393322275T20050430,Campion Court,金華閣,23,0,0,0,0,九龍 長沙灣 昌華街 20號 A 至20號 D 金華閣,"CAMPION COURT, 20A-20D CHEUNG WAH STREET, CHEUNG SHA WAN, KOWLOON",45811,45415,1,1111361-001,114.1542077,22.33954575,九龍昌華街20號,"20 Cheung Wah Street, Kowloon",5853,金華閣(昌華街),CAMPION COURT (CHEUNG WAH STREET),114.1542,22.33954,20 CHEUNG WAH ST CAMPION COURT,Sham Shui Po,1996,29,Residential/Composite,22.33956001,114.1542262,264/06,43070,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,43070,0.35,46.71569384,93.59196808,0
245192,0,245192,127859,3394722264T20050430,Po Wah Court,寶華閣,24,0,0,0,0,九龍 長沙灣 元州街 450號 至464號 寶華閣,"PO WAH COURT, 450-464 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",46036,45640,1,0407305-001,114.1543436,22.33944643,九龍元州街450-464號,"450-464 Un Chau Street, Kowloon",3261,寶華閣,PO WAH COURT,114.15434,22.33944,450/460 UN CHAU ST PO WAH COURT,Sham Shui Po,1985,40,Residential/Composite,22.33945196,114.154353,264/06,43070,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,43070,0.35,78.33760648,382.673545,0
245250,0,245250,116019,3395122728T20050430,Villa Carlton Block 1,爾登華庭第一座,9,0,0,0,0,九龍 深水埗 大埔道 369號 爾登華庭,"VILLA CARLTON, 369 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45847,45475,3,0112224-003,114.1543818,22.34363662,,,,,,,,369 TAI PO RD VILLA CARLTON BLK 1,Sham Shui Po,2000,25,Residential/Composite,22.343646,114.1543921,"261/01-05, 261/26 and 261/28",62070,0,3.3 - 3.35,3.3,3.35,1.936306205,0.000371165,1,0,62070,3.35,76.87178702,279.4785462,0
245376,0,245376,116062,3396022714T20050430,Villa Carlton Block 2,爾登華庭第二座,9,0,0,0,0,九龍 深水埗 大埔道 369號 爾登華庭,"VILLA CARLTON, 369 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45848,45475,5,0112224-005,114.1544691,22.34351021,,,,,,,,369 TAI PO RD VILLA CARLTON BLK 2,Sham Shui Po,2000,25,Residential/Composite,22.34350828,114.1544646,"261/01-05, 261/26 and 261/28",62070,0,1.4 - 1.45,1.4,1.45,2.336109731,0.000324409,1,0,62070,1.45,81.46639021,289.3014785,0
245452,0,245452,141275,3396422284T20050430,Tone King Building,東景大廈,26,0,0,0,0,九龍 長沙灣 青山道 413號,"413 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",45878,45485,3,0109738-001,114.1545086,22.33962707,九龍青山道413號,"413 Castle Peak Road, Kowloon",6549,東景大厦,TONE KING BUILDING,114.1545,22.33962,413 CASTLE PEAK RD TONE KING BUILDING,Sham Shui Po,1990,35,Residential/Composite,22.33966502,114.1544413,264/06,43070,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,43070,0.4,88.18700846,212.3483767,0
245453,0,245453,134829,3396422368T20050520,Wing Ning Building Block A,永寧大廈Ａ座,25,0,0,0,0,"九龍 長沙灣 順寧道 501號 至511號 永寧大廈, A 座","WING NING BUILDING, 501-511 SHUN NING ROAD, CHEUNG SHA WAN, KOWLOON, BLOCK A",46074,45674,1,0507784-001,114.1545085,22.34038563,,,,,,,,501/511 SHUN NING RD WING NING BUILDING,Sham Shui Po,1984,41,Residential/Composite,22.34038366,114.1545172,261/17-18,29140,0,0.55 - 0.6,0.55,0.6,3.462693453,0.000506987,1,0,29140,0.6,84.59800694,184.3677644,0
245634,0,245634,119495,3397522704T20050430,Villa Carlton Block 3,爾登華庭第三座,9,0,0,0,0,九龍 深水埗 大埔道 369號 爾登華庭,"VILLA CARLTON, 369 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45848,45475,7,0112224-007,114.1546148,22.34341992,,,,,,,,369 TAI PO RD VILLA CARLTON BLK 3,Sham Shui Po,2000,25,Residential/Composite,22.34343325,114.1545905,"261/01-05, 261/26 and 261/28",62070,0,1.4 - 1.45,1.4,1.45,2.336109731,0.000324409,1,0,62070,1.45,82.51049148,287.8563957,0
245784,0,245784,377216,3398322310T20150522,Heya Delight,喜盈,26,0,0,0,0,九龍 深水埗 青山道 400號 喜盈,"HEYA DELIGHT, 400 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",45985,45597,1,1213282-001,114.1546444,22.33996122,九龍青山道400號,"400 Castle Peak Road, Kowloon",8790,喜盈,HEYA DELIGHT,114.15469,22.33986,400 CASTLE PEAK RD HEYA DELIGHT,Sham Shui Po,2015,10,Residential/Composite,22.33990823,114.1547548,264/07,19300,0,0.45 - 0.5,0.45,0.5,3.590494081,0.000530057,1,1,19300,0.5,134.2416854,314.6767467,0
245927,0,245927,119506,3399122700T20050430,Villa Carlton Block 5,爾登華庭第五座,9,0,0,0,0,九龍 深水埗 大埔道 369號 爾登華庭,"VILLA CARLTON, 369 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45840,45478,9,0112224-009,114.1547701,22.34338382,,,,,,,,369 TAI PO RD VILLA CARLTON BLK 5,Sham Shui Po,2000,25,Residential/Composite,22.3433976,114.1547655,"261/01-05, 261/26 and 261/28",62070,0,1.4 - 1.45,1.4,1.45,2.336109731,0.000324409,1,0,62070,1.45,78.82871283,286.0155667,0
